effect,group,term,estimate,std.error,statistic,df,p.value
fixed,NA,(Intercept),-0.025990574075051242,0.025130322568002027,-1.0342316142071553,44.05816962957951,0.30667159882414846
fixed,NA,SpeechStyle,0.3949447591998013,0.034762148286596656,11.361344987763065,52.32517510382358,9.660721607606898e-16
ran_pars,subj_id,sd__(Intercept),0.05214271555460629,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06423319282857805,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),4.223699282289713e-6,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.31544168219176705,NA,NA,NA,NA
fixed,NA,(Intercept),0.00487473313110859,0.030650536890727522,0.1590423407096437,14.000102497822565,0.8759070465826428
fixed,NA,SpeechStyle,0.384640155438379,0.043346404965554655,8.873634520418346,14.000102500072574,4.0170260340989737e-7
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,1.1814785114061622e-6,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06157809429044513,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2989494243677684,NA,NA,NA,NA
fixed,NA,(Intercept),-0.001484101736895066,0.026483697646423627,-0.05603831295421393,13.437844686274866,0.9561359541030858
fixed,NA,SpeechStyle,0.3892006475233747,0.03428469089008664,11.352024399785718,10.802662979728003,2.4312151421160223e-7
ran_pars,subj_id,sd__(Intercept),0.053852411491049114,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.6666797389399073,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.018552239320055786,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.037467575052985036,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.27887961589471477,NA,NA,NA,NA
fixed,NA,(Intercept),-0.02572255108223348,0.021292172484771634,-1.2080754606243442,62.27026507661691,0.23158630492948465
fixed,NA,SpeechStyle,0.4023303864793422,0.029802378787548663,13.499942046486389,76.72535385548673,5.8130966259133225e-22
ran_pars,subj_id,sd__(Intercept),0.029287049919387294,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999538310319,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.03564699288379474,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2831653555918126,NA,NA,NA,NA
fixed,NA,(Intercept),0.03358279357798704,0.024903851643760026,1.3484979776773458,13.749204328459271,0.1992930105817966
fixed,NA,SpeechStyle,0.3269029793289118,0.03757440841470285,8.7001497327898,15.183527136334245,2.750896581054161e-7
ran_pars,subj_id,sd__(Intercept),0.07250914440878012,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.18424446908357528,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.1209526038976112,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.010290170627967866,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.27290445189647444,NA,NA,NA,NA
fixed,NA,(Intercept),0.009822788091071542,0.026592287384119843,0.3693848501704081,13.999567180437687,0.7173681511923575
fixed,NA,SpeechStyle,0.3903484024350408,0.042924778954828297,9.093777811781449,15.674946050956347,1.1991717264606074e-7
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.10137895067694848,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.039853433371744816,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3124958304377523,NA,NA,NA,NA
fixed,NA,(Intercept),0.023749622576800754,0.026957214197902795,0.8810117544953298,13.99991529162071,0.39318539721613444
fixed,NA,SpeechStyle,0.31610140846517093,0.03885487218503757,8.13543812368779,13.758331618235404,1.2677259313146985e-6
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.0367646453732006,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04413331216143015,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30459607099848135,NA,NA,NA,NA
fixed,NA,(Intercept),0.021806886760354475,0.028400152732158516,0.7678439959818156,15.558956199725483,0.45407618643918224
fixed,NA,SpeechStyle,0.3270917655172695,0.03225560724457247,10.140617196791666,13.957166899823575,8.077872081897493e-8
ran_pars,subj_id,sd__(Intercept),0.08624118030071483,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.03361497759081397,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.019837187697495543,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2931151988981933,NA,NA,NA,NA
fixed,NA,(Intercept),-0.005765973721851003,0.022717553738571906,-0.2538113825196335,95.46648711537823,0.8001871133494199
fixed,NA,SpeechStyle,0.3777159503681675,0.03497788498762828,10.798707540543578,35.4797140212335,9.210675424614522e-13
ran_pars,subj_id,sd__(Intercept),0.025223957183727316,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.07657131742032218,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3065921842806976,NA,NA,NA,NA
fixed,NA,(Intercept),-0.018798947517332423,0.02540185020081324,-0.7400621359750628,15.82208274458117,0.4701021168501047
fixed,NA,SpeechStyle,0.3832974959812635,0.03054886176843061,12.547030357031684,14.288901077034442,4.155697169703202e-9
ran_pars,subj_id,sd__(Intercept),0.07156836861544827,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.040859050489396226,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.014446365246619068,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2791124798957795,NA,NA,NA,NA
fixed,NA,(Intercept),0.05148647429942655,0.035100988597162715,1.4668098067069344,20.242631174554393,0.15779241368116032
fixed,NA,SpeechStyle,0.3530217914022515,0.03764323419755524,9.378094069961147,14.291692131949453,1.7332491781371879e-7
ran_pars,subj_id,sd__(Intercept),0.11381241947394849,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.999999975282153,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.027839475023149637,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04175574615827839,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3018080419569744,NA,NA,NA,NA
fixed,NA,(Intercept),-0.00949645555033115,0.02214516466984985,-0.4288274976460375,358.4448498484152,0.6683063650587828
fixed,NA,SpeechStyle,0.33934345972245816,0.04007719001919125,8.467246819449196,44.77984434571838,7.561653681689326e-11
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.12251019777878067,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),2.4965677891573403e-5,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3068523784266196,NA,NA,NA,NA
fixed,NA,(Intercept),0.027248588622860948,0.027286821602922586,0.998598848168614,12.96014487299221,0.3362694672915473
fixed,NA,SpeechStyle,0.344261242333813,0.04269544116976441,8.063185035727143,16.012190952998004,4.980213829953843e-7
ran_pars,subj_id,sd__(Intercept),0.0499668095174318,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.4873177655006541,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.11403328651729475,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04005356707915547,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2906564767681433,NA,NA,NA,NA
fixed,NA,(Intercept),-0.07895876577753778,0.024577809621003237,-3.212603848557062,14.072385913166983,0.0062263185718747826
fixed,NA,SpeechStyle,0.4483048148609695,0.036175645579699656,12.392448225237493,14.350254817390361,4.656526278696864e-9
ran_pars,subj_id,sd__(Intercept),0.017142182747412252,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999711308413,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.05477833528415193,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.03568341628785743,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.28822042113809293,NA,NA,NA,NA
fixed,NA,(Intercept),-0.012294869476536272,0.036506743766814724,-0.3367835147135891,14.602048864969166,0.741071663736707
fixed,NA,SpeechStyle,0.35107677299371026,0.05217801147049253,6.728442941760047,15.053421090749577,6.645535256507096e-6
ran_pars,subj_id,sd__(Intercept),0.051553464607851415,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.2875658400972457,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.08176163054037709,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.07792424617203354,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2981475075653493,NA,NA,NA,NA
fixed,NA,(Intercept),-0.0026093780949328423,0.03707437050073099,-0.0703822629943614,20.50873262891019,0.9445711999320356
fixed,NA,SpeechStyle,0.36223405712233864,0.04444049070380832,8.15099139063505,14.250344980524329,9.746733303424901e-7
ran_pars,subj_id,sd__(Intercept),0.10784407161182825,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.20152198947973016,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06843413763830174,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.06177375016821178,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2815653720365524,NA,NA,NA,NA
fixed,NA,(Intercept),-0.025305614154716653,0.020882489936705374,-1.2118101927221192,177.808609794819,0.22719293824549044
fixed,NA,SpeechStyle,0.3746020257855462,0.03156526468458201,11.867539509925914,44.798664175897386,2.0026550001695966e-15
ran_pars,subj_id,sd__(Intercept),0.014043420360801785,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999918176988,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.058098667932481855,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2866170072766547,NA,NA,NA,NA
fixed,NA,(Intercept),-0.008144371936168722,0.027317108751126716,-0.29814179862035367,23.001841600275817,0.768271451989059
fixed,NA,SpeechStyle,0.40401314673851974,0.03235025621461631,12.488715516138038,23.00436078827377,9.896896699663051e-12
ran_pars,subj_id,sd__(Intercept),0.08848329964124362,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.12996555070100665,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.07040421732704251,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.28397312572987116,NA,NA,NA,NA
fixed,NA,(Intercept),-0.0328497178676247,0.02878371269488768,-1.1412606224859654,15.990471653432131,0.27056542918606774
fixed,NA,SpeechStyle,0.4020015445526851,0.03819528950726572,10.524898481950611,14.885033659531704,2.7365000972395538e-8
ran_pars,subj_id,sd__(Intercept),0.0637422677274176,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.05806182197478462,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.03739538718130585,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30496857744614914,NA,NA,NA,NA
fixed,NA,(Intercept),0.003953775013736318,0.027938915279766784,0.1415149791659815,13.986726244009482,0.8894812133522638
fixed,NA,SpeechStyle,0.4200167222364355,0.03612268097546416,11.62750689855291,14.21303869784303,1.191716773359291e-8
ran_pars,subj_id,sd__(Intercept),0.07180251279951186,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06449474593091009,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.028125300112330907,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29940331761274175,NA,NA,NA,NA
fixed,NA,(Intercept),0.036064727336880924,0.028691709307223895,1.2569738160493866,14.850639304816122,0.2281738731355943
fixed,NA,SpeechStyle,0.33793667987933673,0.041838115210327605,8.07724435435175,15.808805807899558,5.321087881848769e-7
ran_pars,subj_id,sd__(Intercept),0.06572697393649837,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7172112908344546,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.10552752554471483,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.042462208706954815,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2832382429491837,NA,NA,NA,NA
fixed,NA,(Intercept),0.022395999530100023,0.02780871323355117,0.805359073683398,13.99996781822761,0.4340783530485629
fixed,NA,SpeechStyle,0.33957649697792563,0.04511074832365673,7.527618352538984,17.01549863150657,8.227648029433475e-7
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.10825864040253196,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05453347854765935,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.27767733668295125,NA,NA,NA,NA
fixed,NA,(Intercept),0.03091310369021032,0.022275164723540138,1.387783393473257,13.998464878404937,0.1868977093369277
fixed,NA,SpeechStyle,0.3890121927064341,0.03393328099724154,11.464031218733524,14.685843929558224,1.0106794332245743e-8
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06179352049839398,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.010537815041265997,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30430582624101743,NA,NA,NA,NA
fixed,NA,(Intercept),-0.016787893086179815,0.03051678354021439,-0.5501200040973215,15.807381015249911,0.5899265649049567
fixed,NA,SpeechStyle,0.39145754215804873,0.034694340927849225,11.283037281847452,13.94027086580186,2.1464509429152442e-8
ran_pars,subj_id,sd__(Intercept),0.10012582421815026,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06509946729445219,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.013173075654220308,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3073084108374236,NA,NA,NA,NA
fixed,NA,(Intercept),-0.021991557266364457,0.022291224660202634,-0.9865567101670648,358.70545462784617,0.3245249797412235
fixed,NA,SpeechStyle,0.35166792677683884,0.03281320027333612,10.717269996447218,75.7374903208744,7.748091917327881e-17
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.0446072779195898,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30887626939522594,NA,NA,NA,NA
fixed,NA,(Intercept),0.03812785591836362,0.029115000537540094,1.309560543170954,15.645230625132058,0.20925026998506174
fixed,NA,SpeechStyle,0.31541770518693507,0.03349206191365776,9.417685480221527,14.003562563806774,1.949637940721471e-7
ran_pars,subj_id,sd__(Intercept),0.08409545813705734,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.999996642124638,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.019404456333425947,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.025436069494443065,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3010829942452825,NA,NA,NA,NA
fixed,NA,(Intercept),-0.016392050339180477,0.022917054512706637,-0.7152773638554513,22.997431474960138,0.48163697770108493
fixed,NA,SpeechStyle,0.3800246030349227,0.038277522727399226,9.928139961965181,22.998378085649424,8.763772401110711e-10
ran_pars,subj_id,sd__(Intercept),0.03687597646847951,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.03842599701381246,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.11258125326484687,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29993006732126043,NA,NA,NA,NA
fixed,NA,(Intercept),-0.017218398084428745,0.02317987343172833,-0.7428167429447828,9.478002149446592,0.47560007201211274
fixed,NA,SpeechStyle,0.40496601927445536,0.032615839025363615,12.416237980557074,9.361854604503277,3.985098974982528e-7
ran_pars,subj_id,sd__(Intercept),0.031507898584482635,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.5098288221606825,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.04154290220214632,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.008368571288803882,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30584322972405664,NA,NA,NA,NA
fixed,NA,(Intercept),-0.03093134590093378,0.028470917573553488,-1.0864190035682508,15.860828156857721,0.2935296346822071
fixed,NA,SpeechStyle,0.3593053205299565,0.03884237015287804,9.250344896971578,15.015110389138119,1.3675140599996487e-7
ran_pars,subj_id,sd__(Intercept),0.08906332195843858,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.5839221533882795,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.11474141717678848,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.022122894406890418,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.28360102750778776,NA,NA,NA,NA
fixed,NA,(Intercept),-0.022970428129727806,0.030572433893162432,-0.7513444369525704,14.693030000246235,0.46431057033826395
fixed,NA,SpeechStyle,0.45338935759308135,0.04293150656666383,10.560760472942189,14.451322002636589,3.48802689582647e-8
ran_pars,subj_id,sd__(Intercept),0.06250188614705283,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.6880888231706269,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.08475479579703157,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05082615825109338,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29360910449109945,NA,NA,NA,NA
fixed,NA,(Intercept),0.010292646916495889,0.024032591561917404,0.4282786935390627,14.018294373611337,0.6749554644448226
fixed,NA,SpeechStyle,0.34615810916472195,0.03870550634077402,8.943381495052664,15.144638993935736,1.9701782735223606e-7
ran_pars,subj_id,sd__(Intercept),0.007669061693802487,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999975387115376,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.09137437483282801,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.025340060379263007,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3082388747063448,NA,NA,NA,NA
fixed,NA,(Intercept),-0.04211832315264566,0.030917122938459506,-1.3622976250565788,16.7080299247825,0.191187824205168
fixed,NA,SpeechStyle,0.3526864831005699,0.0376606441906997,9.364855293358627,14.101863541014932,1.9708180556860316e-7
ran_pars,subj_id,sd__(Intercept),0.07810607818911605,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.01895284260381237,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.03743860434008913,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.31793505052596066,NA,NA,NA,NA
fixed,NA,(Intercept),0.01124183200169648,0.03030169208464751,0.37099683972408276,11.622970195584791,0.7173134871692373
fixed,NA,SpeechStyle,0.34153331946636895,0.04845985591599162,7.04775763383283,15.733024086334888,3.0282027244004825e-6
ran_pars,subj_id,sd__(Intercept),0.013114947527640712,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.7222635968525943,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.11238925604175755,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05484246692718528,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3205187127391587,NA,NA,NA,NA
fixed,NA,(Intercept),-0.035722987065388206,0.02648733988803965,-1.3486815669820778,22.99996847241924,0.19057014421558932
fixed,NA,SpeechStyle,0.44982953194083425,0.0391301755686571,11.495719745789831,22.999933572257742,5.1809801157247146e-11
ran_pars,subj_id,sd__(Intercept),0.06921713451026117,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.5619512420844122,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.11249141483642076,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.31044340514119195,NA,NA,NA,NA
fixed,NA,(Intercept),0.015593122376767408,0.027755841351171907,0.5617960622947946,14.661844191141862,0.5827417000514838
fixed,NA,SpeechStyle,0.3577864870281232,0.0382856328859688,9.34518930622791,14.36066149429729,1.7396337377057402e-7
ran_pars,subj_id,sd__(Intercept),0.043480156316292505,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,1,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.04451334003116769,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.036485232628170786,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3175561796670278,NA,NA,NA,NA
fixed,NA,(Intercept),0.008511949099995883,0.021695996630203152,0.3923280983619963,14.002233258037258,0.7007228037907991
fixed,NA,SpeechStyle,0.3454804897382659,0.037991113658117505,9.093718411290835,14.76010428720115,1.9571379272007032e-7
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,NA,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.10975159342024288,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.0077006935289606554,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.29825208709661627,NA,NA,NA,NA
fixed,NA,(Intercept),-0.00594000883072628,0.02777389740448034,-0.21387019416900666,14.867253895600046,0.8335537003294574
fixed,NA,SpeechStyle,0.35242834550566976,0.03324297682395517,10.601588039844462,10.785351318453996,4.878787524469816e-7
ran_pars,subj_id,sd__(Intercept),0.08337788995958907,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.7257248317526803,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.05830392066918322,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.019245418217186238,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2891409918728761,NA,NA,NA,NA
fixed,NA,(Intercept),-0.02296036091631996,0.024572171848714856,-0.9344050276744588,22.99976570818968,0.35980230025848947
fixed,NA,SpeechStyle,0.4015464126893576,0.033590534609555064,11.954153673253384,22.99875053167368,2.3872768861448643e-11
ran_pars,subj_id,sd__(Intercept),0.05467434391707057,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.15021889711749564,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06384626789913575,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3033376365958499,NA,NA,NA,NA
fixed,NA,(Intercept),-0.05609084093219711,0.022588260986333267,-2.4831854460214595,13.971799896960961,0.02633662208514572
fixed,NA,SpeechStyle,0.41950440454502447,0.03366898908932388,12.459667364294148,12.262291827333824,2.519322414106123e-8
ran_pars,subj_id,sd__(Intercept),0.0029081528329383314,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999386176767152,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.0522715686235436,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.01432825431468362,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3049085745893344,NA,NA,NA,NA
fixed,NA,(Intercept),0.021234908340812802,0.03662831505625228,0.57974024489527,20.106797103194214,0.5685296962269959
fixed,NA,SpeechStyle,0.3296706465729629,0.03945951471169882,8.35465537226243,14.402787293254674,6.729534040291152e-7
ran_pars,subj_id,sd__(Intercept),0.1190151392563943,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.9999998693490072,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.03605661811569051,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.04607759445265434,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.3054853924991258,NA,NA,NA,NA
fixed,NA,(Intercept),0.007907649187799421,0.022220454966233004,0.35587251475346326,122.69962020966658,0.7225471566100072
fixed,NA,SpeechStyle,0.3407070171278005,0.03456019234985606,9.858365765988555,30.94814405571441,4.581370520080242e-11
ran_pars,subj_id,sd__(Intercept),0.01828405444462137,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999869351878801,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.07506294074027661,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.30352146819385883,NA,NA,NA,NA
fixed,NA,(Intercept),-0.008295050352324286,0.02939279964152017,-0.282213686803986,14.129496561627759,0.7818713539920541
fixed,NA,SpeechStyle,0.4080681815953953,0.0432279072694923,9.439924515693262,14.725235308067436,1.241369775164853e-7
ran_pars,subj_id,sd__(Intercept),0.018739164360662128,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,0.9999999783807193,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.06388270165446394,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0.05190453766362964,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.31370152345483837,NA,NA,NA,NA
fixed,NA,(Intercept),0.02635213640651598,0.026564943326716984,0.9919891822247187,23.000100490429702,0.33152495787432923
fixed,NA,SpeechStyle,0.3686271680788793,0.03409268574766307,10.812500100674743,23.000239998569118,1.7161238943346274e-10
ran_pars,subj_id,sd__(Intercept),0.0796191438848498,NA,NA,NA,NA
ran_pars,subj_id,cor__(Intercept).SpeechStyle,-0.607696830159098,NA,NA,NA,NA
ran_pars,subj_id,sd__SpeechStyle,0.08185638149811998,NA,NA,NA,NA
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA
ran_pars,Residual,sd__Observation,0.2911700679930413,NA,NA,NA,NA
